Keys,id,rev,version,date,code,name,created,lastUpdated,translations,categoryOptions,ignoreApproval,attributeValues,categoryCombo.id,shortName,formName,legendSets,aggregationType,valueType,inherit,displayOnVisitSchedule,displayInListNoProgram,confidential,unique,generated,pattern,orgunitScope,skipSynchronization,createdBy.id,createdBy.code,createdBy.name,createdBy.displayName,createdBy.username,lastUpdatedBy.id,lastUpdatedBy.code,lastUpdatedBy.name,lastUpdatedBy.displayName,lastUpdatedBy.username,sharing.owner,sharing.external,sharing.public,optionSet.id,programRuleActionType,programRule.id,dataElement.id,categories,dataDimensionType,skipTotal,description,programRuleActions,condition,program.id,programStage.id,priority,path,openingDate,level,parent.id,username,externalAuth,passwordLastUpdated,cogsDimensionConstraints,catDimensionConstraints,lastLogin,selfRegistered,invitation,disabled,surname,firstName,organisationUnits,dataViewOrganisationUnits,teiSearchOrganisationUnits,userRoles,sortOrder,dataDimension,domainType,aggregationLevels,zeroIsSignificant,minDaysFromStart,programStageDataElements,autoGenerateEvent,validationStrategy,displayGenerateEventBox,blockEntryForm,preGenerateUID,remindCompleted,generatedByEnrollmentDate,allowGenerateNextVisit,openAfterEnrollment,hideDueDate,enableUserAssignment,referral,repeatable,programStageSections,notificationTemplates,dataElements,programIndicators,renderType.MOBILE.type,renderType.DESKTOP.type,options,enrollmentDateLabel,incidentDateLabel,programType,displayIncidentDate,ignoreOverdueEvents,onlyEnrollOnce,selectEnrollmentDatesInFuture,selectIncidentDatesInFuture,skipOffline,displayFrontPageList,useFirstStageDuringRegistration,expiryDays,completeEventsExpiryDays,openDaysAfterCoEndDate,minAttributesRequiredToSearch,maxTeiCountToReturn,accessLevel,programStages,programSections,programTrackedEntityAttributes,trackedEntityType.id,useCodeForOptionSet,programRuleVariableSourceType,authorities,restrictions,trackedEntityTypeAttributes,featureType,allowAuditLog,style.color
programRules,QC005ncrs20,,,,SPSTqc,Quebec,2024-01-11T14:41:31.413,2024-01-11T14:41:31.595,[],,,[],,4,,,,,,,,,,,,,,XU4u0OKXmms,,Raahyma Ahmad,Raahyma Ahmad,raaahm,XU4u0OKXmms,,Raahyma Ahmad,Raahyma Ahmad,raaahm,,,,,,,,,,,Quebec,,,,,,/CVAcxPwuVcZ/Spst3ncrs20/Canada4ncrs/QC005ncrs20,1970-01-01T00:00:00.000,4.0,Canada4ncrs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
programRules,QcElec06ncr,,,,SPSTqce,Quebec electronic,2024-01-11T14:41:31.413,2024-01-11T14:41:31.595,[],,,[],,5,,,,,,,,,,,,,,XU4u0OKXmms,,Raahyma Ahmad,Raahyma Ahmad,raaahm,XU4u0OKXmms,,Raahyma Ahmad,Raahyma Ahmad,raaahm,,,,,,,,,,,Quebec electronic,,,,,,/CVAcxPwuVcZ/Spst3ncrs20/Canada4ncrs/QC005ncrs20/QcElec06ncr,1970-01-01T00:00:00.000,5.0,QC005ncrs20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
programRules,QcFull06ncr,,,,SPSTqcp,Quebec paper,2024-01-11T14:41:31.413,2024-01-11T14:41:31.595,[],,,[],,5,,,,,,,,,,,,,,XU4u0OKXmms,,Raahyma Ahmad,Raahyma Ahmad,raaahm,XU4u0OKXmms,,Raahyma Ahmad,Raahyma Ahmad,raaahm,,,,,,,,,,,Quebec paper,,,,,,/CVAcxPwuVcZ/Spst3ncrs20/Canada4ncrs/QC005ncrs20/QcFull06ncr,1970-01-01T00:00:00.000,5.0,QC005ncrs20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
programRules,SK005ncrs20,,,,SPSTsk,Saskatchewan,2024-01-11T14:41:31.413,2024-01-11T14:41:31.595,[],,,[],,4,,,,,,,,,,,,,,XU4u0OKXmms,,Raahyma Ahmad,Raahyma Ahmad,raaahm,XU4u0OKXmms,,Raahyma Ahmad,Raahyma Ahmad,raaahm,,,,,,,,,,,Saskatchewan,,,,,,/CVAcxPwuVcZ/Spst3ncrs20/Canada4ncrs/SK005ncrs20,1970-01-01T00:00:00.000,4.0,Canada4ncrs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
programRules,Spst3ncrs20,,,,SPST,SpecialStudies,2024-01-11T14:41:31.412,2024-01-11T14:41:31.595,[],,,[],,2,,,,,,,,,,,,,,XU4u0OKXmms,,Raahyma Ahmad,Raahyma Ahmad,raaahm,XU4u0OKXmms,,Raahyma Ahmad,Raahyma Ahmad,raaahm,,,,,,,,,,,SpecialStudies,,,,,,/CVAcxPwuVcZ/Spst3ncrs20,1970-01-01T00:00:00.000,2.0,CVAcxPwuVcZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
organisationUnits,YK005ncrs20,,,,SPSTyt,Yukon Territory,2024-01-11T14:41:31.413,2024-01-11T14:41:31.595,[],,,[],,4,,,,,,,,,,,,,,XU4u0OKXmms,,Raahyma Ahmad,Raahyma Ahmad,raaahm,XU4u0OKXmms,,Raahyma Ahmad,Raahyma Ahmad,raaahm,,,,,,,,,,,Yukon Territory,,,,,,/CVAcxPwuVcZ/Spst3ncrs20/Canada4ncrs/YK005ncrs20,1970-01-01T00:00:00.000,4.0,Canada4ncrs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
organisationUnits,M5zQapPyTZI,,,,admin,,2023-12-17T15:53:22.145,2023-12-22T14:30:13.508,,,,[],,,,,,,,,,,,,,,,M5zQapPyTZI,admin,admin admin,admin admin,admin,M5zQapPyTZI,admin,admin admin,admin admin,admin,,,,,,,,,,,,,,,,,,,,,admin,False,2023-12-20T19:15:46.307,[],[],2023-12-22T14:30:13.503,False,False,False,admin,admin,[{'id': 'CVAcxPwuVcZ'}],[{'id': 'CVAcxPwuVcZ'}],[{'id': 'CVAcxPwuVcZ'}],[{'id': 'yrB6vc5Ip3r'}],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
organisationUnits,XU4u0OKXmms,,,,,,2023-12-20T19:17:50.000,2024-03-13T14:57:26.376,,,,[],,,,,,,,,,,,,,,,M5zQapPyTZI,admin,admin admin,admin admin,admin,XU4u0OKXmms,,Raahyma Ahmad,Raahyma Ahmad,raaahm,,,,,,,,,,,,,,,,,,,,,raaahm,False,2023-12-20T19:17:50.018,[],[],2024-03-13T14:57:26.376,False,False,False,Ahmad,Raahyma,[{'id': 'CVAcxPwuVcZ'}],[{'id': 'CVAcxPwuVcZ'}],[{'id': 'CVAcxPwuVcZ'}],[{'id': 'nrIOI0H46rS'}],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
organisationUnits,fOk5X9Ge6L8,,,,,,2023-12-20T19:23:05.819,2024-02-13T16:45:15.766,,,,[],,,,,,,,,,,,,,,,M5zQapPyTZI,admin,admin admin,admin admin,admin,fOk5X9Ge6L8,,guest SHRD,guest SHRD,guest,,,,,,,,,,,,,,,,,,,,,guest,False,2023-12-20T19:23:05.840,[],[],2024-02-13T16:45:15.766,False,False,False,SHRD,guest,[{'id': 'CVAcxPwuVcZ'}],[{'id': 'CVAcxPwuVcZ'}],[{'id': 'CVAcxPwuVcZ'}],[{'id': 'nrIOI0H46rS'}],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
organisationUnits,jQPJ7MGwYM9,,,,,,2023-12-20T19:16:29.408,2024-02-15T14:57:13.988,,,,[],,,,,,,,,,,,,,,,M5zQapPyTZI,admin,admin admin,admin admin,admin,jQPJ7MGwYM9,,Amanda Vansteelandt,Amanda Vansteelandt,amavan,,,,,,,,,,,,,,,,,,,,,amavan,False,2023-12-20T19:16:29.597,[],[],2024-02-15T14:57:13.987,False,False,False,Vansteelandt,Amanda,[{'id': 'CVAcxPwuVcZ'}],[{'id': 'CVAcxPwuVcZ'}],[{'id': 'CVAcxPwuVcZ'}],[{'id': 'nrIOI0H46rS'}],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
users,nfqFIHCfQwL,,,,,,2024-03-12T17:59:05.357,2024-03-12T17:59:05.357,,,,[],,,,,,,,,,,,,,,,XU4u0OKXmms,,Raahyma Ahmad,Raahyma Ahmad,raaahm,XU4u0OKXmms,,Raahyma Ahmad,Raahyma Ahmad,raaahm,,,,,,,,,,,,,,,,,,,,,test1,False,2024-03-12T17:59:05.579,[],[],,False,False,False,test1,test1,[{'id': 'AB005ncrs20'}],[],[{'id': 'AB005ncrs20'}],[{'id': 'nrIOI0H46rS'}],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
users,Qj2szaBFizY,,,,NalxnDoseOption2,1 dose,2024-01-11T14:43:16.034,2024-01-11T14:43:16.143,[],,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ez0KD4axGdQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
users,MnIZlnGRseH,,,,FreqUseProximityOption3,1 month to 3 months,2024-01-11T14:43:16.033,2024-01-11T14:43:16.140,[],,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,KtL3atF5hF2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
users,GZ5FXmlFiG4,,,,othertox_difluoro,"1,1- Dimethyoroethane ",2024-01-11T14:59:38.601,2024-01-11T14:59:38.919,[],,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,X6eYXKQ0gSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
users,xHRZ8x3NH9m,,,,BC_5933845,105 Mile Post 2,2024-01-11T14:44:35.611,2024-01-11T14:44:36.695,[],,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,KOkupf0VM0f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4607.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
users,uOK3W20yIGN,,,,NalxnDoseOption3,2 doses,2024-01-11T14:43:16.034,2024-01-11T14:43:16.144,[],,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ez0KD4axGdQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
users,njdbbz8a9Dz,,,,FreqUseProximityOption2,2 weeks to less than 1 month,2024-01-11T14:43:16.033,2024-01-11T14:43:16.140,[],,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,KtL3atF5hF2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
users,pzCK9C8QX1W,,,,othertox_dinitro,"2,4-Dimethyophenol ",2024-01-11T14:59:38.601,2024-01-11T14:59:38.919,[],,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,X6eYXKQ0gSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
users,JlGzQTIsyOV,,,,illtox_25dba,"2,5-Dimethyoxy-4-Bromoamphetamine ",2024-01-11T14:59:38.601,2024-01-11T14:59:38.918,[],,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,X6eYXKQ0gSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
users,TbcDUYbNBl2,,,,illtox_nbome,25I-NBOMe,2024-01-11T14:59:38.601,2024-01-11T14:59:38.918,[],,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,X6eYXKQ0gSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
users,g8byXiEdxBf,,,,NalxnDoseOption4,3 or more doses,2024-01-11T14:43:16.034,2024-01-11T14:43:16.144,[],,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ez0KD4axGdQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
users,cyt3yNpFAbe,,,,illtox_3fpm,3-Fluorophenmetrazine,2024-01-11T14:59:38.601,2024-01-11T14:59:38.918,[],,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,X6eYXKQ0gSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
users,GQgAdWIlXK2,,,,illtox_3methoxy,3-Methoxyphencyclidine,2024-01-11T14:59:38.601,2024-01-11T14:59:38.918,[],,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,X6eYXKQ0gSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
users,QuEx3UTVGac,,,,otox_3metfent,3-Methylfentanyl,2024-01-11T14:59:38.602,2024-01-11T14:59:38.920,[],,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,X6eYXKQ0gSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
users,XdG2KbbYoaH,,,,illtox_bzp,3-Tfmpp Benzylpiperazine,2024-01-11T14:59:38.601,2024-01-11T14:59:38.918,[],,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,X6eYXKQ0gSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
users,NZSuRaelHK6,,,,illtox_tfmpp,3-Trifluoromethylphenylpiperazine (TFMPP),2024-01-11T14:59:38.601,2024-01-11T14:59:38.918,[],,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,X6eYXKQ0gSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
users,XylKEEIwQvs,,,,otox_pfbfent,4-Fluorobutyrfentanyl,2024-01-11T14:59:38.602,2024-01-11T14:59:38.920,[],,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,X6eYXKQ0gSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,281.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
users,c2msTOL0DXz,,,,otox_4fibfent,4-Fluoroisobutyryl fentanyl,2024-01-11T14:59:38.602,2024-01-11T14:59:38.920,[],,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,X6eYXKQ0gSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
users,LeLmufrdy6I,,,,NFATDtimeOption1,< 1 week,2024-01-11T14:43:16.034,2024-01-11T14:43:16.144,[],,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,gK8XIBXGhLg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
users,g7N5znZfS3v,,,,othertox_abacavir,Abacavir,2024-01-11T14:59:38.601,2024-01-11T14:59:38.918,[],,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,X6eYXKQ0gSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
users,qR6l9sCTjUj,,,,SK_4708048,Abbey,2024-01-11T14:44:35.601,2024-01-11T14:44:36.598,[],,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,KOkupf0VM0f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3219.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
users,LUkCl1qnAp5,,,,BC_5909052,Abbotsford,2024-01-11T14:44:35.609,2024-01-11T14:44:36.607,[],,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,KOkupf0VM0f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4283.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
users,jNixnM01XJb,,,,QC_2446005,Abercorn,2024-01-11T14:44:35.511,2024-01-11T14:44:36.494,[],,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,KOkupf0VM0f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1341.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
users,jtUbtEuJhr2,,,,SK_4715019,Aberdeen,2024-01-11T14:44:35.603,2024-01-11T14:44:36.601,[],,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,KOkupf0VM0f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3547.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
users,xr7Lj5ZqLkB,,,,NB_1311026,Aberdeen,2024-01-11T14:44:35.505,2024-01-11T14:44:36.402,[],,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,KOkupf0VM0f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,733.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
users,hcZg1hHKLv1,,,,SK_4715018,Aberdeen No. 373,2024-01-11T14:44:35.603,2024-01-11T14:44:36.601,[],,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,KOkupf0VM0f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3546.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
users,JMfr1LVg7Jz,,,,SK_4706046,Abernethy,2024-01-11T14:44:35.600,2024-01-11T14:44:36.597,[],,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,KOkupf0VM0f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3087.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
users,HhK4b4FFZ5O,,,,SK_4706042,Abernethy No. 186,2024-01-11T14:44:35.600,2024-01-11T14:44:36.597,[],,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,KOkupf0VM0f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3085.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
users,xY4csA1Y9uZ,,,,ON_3556033,Abitibi 70,2024-01-11T14:44:35.595,2024-01-11T14:44:36.508,[],,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,KOkupf0VM0f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2437.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
users,ehkq8hvGQaR,,,,PE_1103027,Abrams Village,2024-01-11T14:44:35.503,2024-01-11T14:44:36.397,[],,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,KOkupf0VM0f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,460.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
users,aEpitoLsAQK,,,,medicalhx1,Abscesses  (various types),2024-01-11T14:59:04.595,2024-01-11T14:59:04.903,[],,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,TvP7uoKeUng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
users,f4jwBQDpsvE,,,,AB_4804001,Acadia No. 34,2024-01-11T14:44:35.605,2024-01-11T14:44:36.603,[],,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,KOkupf0VM0f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3818.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
users,THAvKhwNsJA,,,,NB_1308024,Acadieville,2024-01-11T14:44:35.505,2024-01-11T14:44:36.401,[],,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,KOkupf0VM0f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,678.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
users,led7I2aKVLy,,,,MannerDthOption2,Accident,2024-01-11T14:43:16.034,2024-01-11T14:43:16.142,[],,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,ljuf9knoJpr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
users,QFRDyTO6XaJ,,,,othertox_acebut,Acebutolol,2024-01-11T14:59:38.601,2024-01-11T14:59:38.918,[],,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,X6eYXKQ0gSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
users,BBIgMGetUPd,,,,othertox_aceto,"Acetaminophen (Tylenol, Paracetamol, Tramacet, Oxycocet, Percocet, Vicodin, Excedrin, Midol)",2024-01-11T14:59:38.601,2024-01-11T14:59:38.918,[],,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,X6eYXKQ0gSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
users,NqSdGHSom9U,,,,othertox_acetone,Acetone,2024-01-11T14:59:38.601,2024-01-11T14:59:38.918,[],,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,X6eYXKQ0gSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
users,COykES5xGKY,,,,otox_acetyl,Acetylfentanyl,2024-01-11T14:59:38.602,2024-01-11T14:59:38.920,[],,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,X6eYXKQ0gSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
users,o8BUzUEQKl5,,,,othertox_asa,Acetylsalicylic Acid,2024-01-11T14:59:38.601,2024-01-11T14:59:38.918,[],,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,X6eYXKQ0gSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
users,xuXoK9Y7X9Y,,,,AB_4805044,Acme,2024-01-11T14:44:35.606,2024-01-11T14:44:36.603,[],,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,KOkupf0VM0f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3848.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
users,bEXCN6XLOAA,,,,othertox_aconite,Aconite,2024-01-11T14:59:38.601,2024-01-11T14:59:38.918,[],,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,X6eYXKQ0gSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
users,qdjAWs7jGVj,,,,otox_acrylfent,Acrylfentanyl,2024-01-11T14:59:38.602,2024-01-11T14:59:38.920,[],,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,X6eYXKQ0gSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
users,LilrXJ3ysqU,,,,QC_2448028,Acton Vale,2024-01-11T14:44:35.511,2024-01-11T14:44:36.495,[],,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,KOkupf0VM0f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1372.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
users,DhGhsp2wdBO,,,,MedicalHxPainOption2,Acute,2024-01-11T14:43:16.034,2024-01-11T14:43:16.143,[],,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,tRL6SzpBDOq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
users,EutcWoPfoj9,,,,medicalhx2,Acute liver disease (excludes acute viral hepatitis),2024-01-11T14:59:04.595,2024-01-11T14:59:04.903,[],,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,TvP7uoKeUng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
users,JvwPjGnGrg3,,,,medicalhx3,Acute pain,2024-01-11T14:59:04.595,2024-01-11T14:59:04.903,[],,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,TvP7uoKeUng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
users,wad1L1MqvG6,,,,NB_1314012,Addington,2024-01-11T14:44:35.506,2024-01-11T14:44:36.403,[],,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,KOkupf0VM0f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,777.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
